sample_id,longitude,latitude,original_class_code,original_class_name,original_verified,original_verification_source,original_verification_notes,second_reader_class_name,second_reader_confidence,second_reader_initials,second_reader_source,second_reader_imagery_date_visible,second_reader_timestamp_utc,second_reader_notes,adjudicated_class_name,adjudication_decision,adjudicator_initials,adjudication_timestamp_utc,adjudication_notes,final_class_name,final_include_in_two_reader_adjudicated_reference,final_resolution_status,contact_sheet,contact_position,contact_sheet_path,map_url
TJ02_001,100.5659235,5.6102548,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,"VHR point is on cleared construction/retention-basin ground, not paddy.",builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,5,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=5.6102548,100.5659235"
TJ02_002,100.4716372,5.5241185,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,"VHR point is on a canal or transport embankment beside settlement, not paddy.",builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,6,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=5.5241185,100.4716372"
TJ02_004,100.800038,6.0992545,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,paddy,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_15.png,7,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.0992545,100.800038"
TJ02_005,100.6883611,5.6595925,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,paddy,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_15.png,8,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=5.6595925,100.6883611"
TJ02_008,100.9502734,6.6796725,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in plantation/field-edge agriculture,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,9,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.6796725,100.9502734"
TJ02_011,100.8839252,6.6856284,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,paddy,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_15.png,10,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.6856284,100.8839252"
TJ02_014,100.9929928,6.5757664,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is on a bright cleared/constructed feature inside a non-paddy vegetation block.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,11,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.5757664,100.9929928"
TJ02_016,100.6181337,5.612046,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is on a pond/shoreline margin rather than a paddy parcel.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,12,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=5.612046,100.6181337"
TJ02_019,100.172908,6.481871,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,paddy,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_15.png,13,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.481871,100.172908"
TJ02_022,100.3202702,6.5425395,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is on road/bare development ground rather than bunded paddy.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,14,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.5425395,100.3202702"
TJ02_023,100.8938881,6.599732,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,forest,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,forest,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,"VHR point is on wooded/secondary forest margin, not a bunded paddy field.",forest,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,15,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.599732,100.8938881"
TJ02_027,100.0533934,6.5325633,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,"VHR point is on industrial/bare disturbed ground, not paddy.",builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_15.png,16,contact_sheets_z18/contact_15.png,"https://www.google.com/maps/search/?api=1&query=6.5325633,100.0533934"
TJ02_030,100.5808776,5.3307509,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in orchard/plantation agriculture on sloping terrain.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,1,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=5.3307509,100.5808776"
TJ02_033,100.6434195,5.8095255,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,paddy,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_16.png,2,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=5.8095255,100.6434195"
TJ02_040,100.2478642,6.6831483,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in terraced/plantation agriculture rather than paddy.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,3,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=6.6831483,100.2478642"
TJ02_043,100.5276169,5.6475568,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,builtup_other,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is at an industrial/settlement edge with built and cleared surfaces.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,4,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=5.6475568,100.5276169"
TJ02_052,100.6748592,5.6505177,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is on a non-paddy agricultural field/plantation edge.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,5,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=5.6505177,100.6748592"
TJ02_057,100.7292599,6.5900722,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in open agricultural field/grass parcel,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,6,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=6.5900722,100.7292599"
TJ02_058,100.5348612,6.0234162,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in orchard/plantation rows rather than paddy.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,7,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=6.0234162,100.5348612"
TJ02_092,100.5138475,5.4614029,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in mixed small agricultural plots beside a road,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,8,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=5.4614029,100.5138475"
TJ05_001,103.6377689,2.6290123,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,paddy,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_16.png,9,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=2.6290123,103.6377689"
TJ05_002,103.6357283,2.604244,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,paddy,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_16.png,10,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=2.604244,103.6357283"
TJ05_003,102.6490282,1.9479143,3,paddy,True,USER_VISUAL_REVIEW_CONFIRMED_AUTHOR_REVIEW80,User stated their independent review of these 80 priority candidates matched the author-confirmed review record. Weak products are retained only as screening/provenance evidence.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in mixed agricultural/plantation ground,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_16.png,11,contact_sheets_z18/contact_16.png,"https://www.google.com/maps/search/?api=1&query=1.9479143,102.6490282"
